tweet_id,sentiment,text
263774859501371000,neutral,The New York Giants resumed their preperation for their game this Sunday against the Pittsburgh Steelers with Hurricane Sandy leaving NJ/NY
260026867367678000,positive,"[someone] starting to think it may be Acta now, but having a guy like Hentgen would be great"
261764980452516000,positive,Friday night in & 'The Notebook' is on.. better get the tissues ready! #lovestory #noah&ali #tears
264211196692021000,neutral,"[someone] from december 26th to january 26th. NYC until the 1st, NC and then FL."
248792763435450000,positive,"Bj Penn, Shogun, Nick Diaz and Swick fighting on the same card...should be PPV but its on Fox?? Dec. 8th cant wait ."
264201880283005000,negative,Ryan's going to Amsterdam tomorrow :( wahhh but who the fuck even goes there
264175696979571000,neutral,Knicks vs Heat tomorrow. Kicking off the season at MSG.
264006216907362000,neutral,"Last Saturday, your PHBmates in Cebu, all performed some of Britney's Hits! Basing on this picture, you'll have..."
264150542836699000,negative,"WTH Apple? 1st I go to the apple and there is less then 10 employees working, I have to wait 10 mins to check out. Wake up Tim Cook!!!"
263253415147237000,negative,"[someone] Relaxing?U have a match with Chelsea tomorrow.Oh,I see.U don't wanna get owned by Chelsea's youngsters like Bale did.#shame #cfc"
262318278364525000,positive,Muse on Jonathan Ross  brilliant.        We have some exciting news about Muse to announce Monday  from Gotham Records
258388148277621000,positive,""" SOUL TRAIN"" OCT 27 HALLOWEEN SPECIAL ft T.dot FINEST rocking the mic...CRAZY CACTUS NIGHT CLUB ..ADV ticket $10 wt out costume $15..."
251399766712398000,neutral,"Indians fire manager Acta with six games left: The Cleveland Indians fired manager Manny Acta on Thursday, endin..."
253198078188855000,positive,"First day filming on Dancing on Ice tomorrow, should be interesting."
264218830270788000,neutral,[someone] I told you what me n Asia din already but Sunday we cud hit earth
258303447831552000,neutral,I have played through Mass Effect 3 16times and just started my 17th run only diffrence thia time is default femshep xD
263789757459464000,positive,"[someone] it will be like Sunday night in Miami, Lmfao"
264195032221876000,positive,"[someone] I guess we'll see how far we've come on Tuesday. I think, and fervently hope, that Maryland will make us proud."
260565894755910000,negative,[someone] so they should've ran the ball on 3rd & 7? Blame Cam all U want but Flacco is the problem. Elite QBs dont have games like that
263959178974999000,negative,"out Castle sun. and staying there until Tues. Mother said ""It aint safe up dere in that New York wit Sandy all thru dere"" Fvck you, Sandy."
263769143378051000,neutral,"We still got the likes of Rooney, RVP, Ferdy, Valencia, Scholes, Young, Evra and Carrick fresh ready for you Gunners on Saturday. BRING IT."
264109627493466000,positive,"[someone], since you're in Asia, Good Morning! xo Can't wait for November 11. :-)"
258283769038004000,positive,The official announcement is expected Wednesday for [someone] performing at the Superbowl! I hope that it comes out true. #FingersCrossed
261746404484071000,negative,Ray Lewis was voted the 5th most overrated player in the NFL by other players?! Its some hating ass mofos in the NFL
254564432263402000,neutral,Just like when k was a kid Saturday morning and I'm watching Saved By the Bell! Might even watch Soul Train @ 12
263661913282601000,positive,"Tickets selling well for Northern Lights talk with [someone] on Thurs 8 Nov, 6.30pm Central Library. To book"
264187979340317000,positive,"Another awesome tweetup (this time in Cebu) with a Rafa-tard! Great meeting you [someone]! Thank you! See you, Monday. Zubuchon on us!!!"
243903832139133000,positive,So apparently tomorrow is National Kissing Day. I'm gonna eat an entire bag of Hershey Kisses and call it a day.
263760149464891000,positive,The dance parties at the Boys and Girls Club are the closest I've been to clubbing. And some of the 4th grade girls can dance better than me
262912083312648000,positive,[someone] Just another reminder of my request for you guys to sing kingdom come on Thursday... And Safe and Sound ;)
262964830514844000,neutral,Kyle Williams Monday Press Conference: Bills defensive tackle Kyle Williams talks about coming back from the bye...
261145604372173000,neutral,"What's the difference in a ""Vow"" ("
263074918260961000,positive,Wish FIFA would make league results and tables a bit more realistic. Man Utd in relegation zone after 15 games and Aston Villa in 2nd.
256103696826520000,positive,Getting pumped for the #Niners #Giants game Sunday. And I guess so it Kyle Williams
263377729376903000,positive,Tomorrow is Halloween ........... trending? thankyou for the obvious LMFAO
258707912644522000,neutral,#MovieNight tomorrow at the student union @ 8pm the movie will be Safe House! #TeamUAPB
255225557673968000,neutral,Starting to make our wicker  lanterns today for the Bemmy Winter Lantern Parade ( ion 8th Dec )- get involved  free public workshops at ACTA
264238348141466000,neutral,"**(DM)** ME THE 1ST  THING THAT COMES TO UR HEAD! WHEN U HEAR SOME1 SAY: One Direction, Harry,Louis,Zayn,Niall or Liam the boys"
264205295163675000,positive,Candy on Saturday at 12 then seeing the Boss that night with my mama... it's going to be a great weekend
261596225969721000,positive,Rehearsal wedding for my cuz [someone] going on at pro bowl... Big day is TOMORROW!
263709014070788000,positive,Gotta have me a boyfriend by December that way he'll be good & mended by time Valentine's Day get here! Lol! I need all that!!!
264217773297783000,negative,because y'all have been complaing about him allll the dam time.. NOT LIKE ME SINCE I WAS IN 3RD GRADE PARKER HAS BEEN MY MAIN BABY <3
252039976341078000,neutral,I just sat beside a joe paterno fan at the bank. He had a license plate that said with his name and a penn state plate. Sucks for him.
244601001510847000,neutral,About to watch Safe House for the 1st time... #Redbox #Latepass
264221284630667000,neutral,"I'll be giving 2 presentations @ the Center for Photographic Art in Carmel, CA on Sat. 11/3"
264245575061500000,neutral,"Amazon: Extra Strength Hair Nutrient Tablets, 60-Tablets (Packaging May Vary) by Viviscal  649 days in the top 1..."
259245460181627000,positive,"Just thinking about couple days I had in August; Stone Roses one night then Kasabian, Noel G and The Cribs the next. Doesn't get much better"
263801798542897000,neutral,Rockets have 15 assists in the 1st half. Lin and Harden each have five dimes.
264205187172934000,positive,[someone] ha.finally i can add you in my circle and come to close to talk with you on 11/6...yeah.1st time to see real Jeremy Lin..so excited..
257204257655226000,neutral,"Jennifer Hudson, others perform at Whitney Houston tribute: Just before the Grammys in February ..."
263293918718878000,positive,Safe and Sound on 57th and 11th...hoping that they clean up Sandy quickly for those that were in her path. Love you all!
264168969727009000,neutral,Would it be acceptable for me to write my Free Entry Friday in Ms. Hughes' class tomorrow on candy
264217261278130000,neutral,I just did a shit load of typing. My group better call me Queen tomorrow.
263980804462498000,negative,"'SOS' not an over the top comedy: Ashwni Dhir: Mumbai, Nov 1 (IANS) Forthcoming comedy ""Son Of Sardaar"" might be..."
264108248846696000,negative,[someone] Hope you are wrong Sir. And welcome back to Jacksonville tomorrow for your last show here. Sorry I can't make it.
212491785786757000,negative,Happy Valentines Day ? I thought stupid #valentine was on the 14th of Feb.
261405472542835000,neutral,"Smashing melons ain't my thingRT [someone] Okay, Noel Gallagher is playing in Louisville on November 4th. Who's going with me?"
260062468213182000,positive,oh shit Ray Lewis may be able to come back. hopefully young cause if you ask me Ravens would have won the Superbpwl if it wasn't for Cundiff
262036311593071000,positive,[someone] SO its [someone] punk vs u at royal rumble may the best man win...
262945137649410000,positive,"Buzzing for the game tomorrow, gong to be a great atmosphere and a possible upset is on the cards! Bring on Aston Villa! #stfc"
262887102268723000,neutral,AC Milan Ready to Make January Move for Chelsea Full-Back Ashley Cole: San Siro side want Stamford Bridge defend...
264220693019902000,neutral,[someone] well I figured out that you have to get on the computer to make a league. The boys will have to help us tomorrow! Hahaha
263391857453699000,positive,Okay so today is Tatum Tuesday! Retweet if you like Channing Tatum!
264228066614723000,negative,[someone] smh I'm just waiting on the black ppl to cuss me out tomorrow about Denzel lol NIGGAS!!!
252524419728175000,negative,Apple CEO 'extremely sorry' for problems with new maps: Source:
264214162643751000,negative,My mom just said she doesn't like Taylor Swift. I guess I'll be moving out tomorrow.
264229274616201000,negative,[someone] haha. You know i cant deal with athens after last saturday. Hear their ignorant asses talk about the game. Lord help me
259872055040803000,positive,"Got a Jennifer Hudson inspired makeup look coming on Monday, excited for the turn out"
254014659873616000,neutral,"[someone] I heard that Ms. Pink Friday got tired of hearing Mrs. Canon bragging about her records, Grammys, success and BS."
263766743355384000,positive,"It's now or never, Ita now or never! That is why he is the best of his kind. May not play for us but hats off to Ray Lewis  52 #TheGreatest"
256975301085647000,positive,Have an appointment at the Bellamy tomorrow... Might be moving in there next semester #Excited
259293630706111000,neutral,Headlines: Nadal confirms for Mexican Open in February: Rafael Nadal plans to play at the Mexican Open in Februa...
263278003017114000,neutral,[someone] you too. we need you on sunday to knock the purple out of the Ravens.
229290151489196000,positive,Today (July 28th '12) is Milk Chocolate Day. Bring it on. #milkchocolateday
263809002041905000,positive,Good luck to Infinity's Iain Veitch who competes in the Taiwan #ironman70.3 on Saturday
220294067467194000,neutral,Yes I can call it commitment because they are signing yet. National Signing Day for NBA is July 11th.
264014547847889000,neutral,It must be Thursday everyday cuz niggas is thirsty all the time
256464266952069000,positive,Rg is cleared for the Vikings game Sunday #goodmood   p.s. thank God we got rid of Cuntsniff or is it Cundiff?
263343264940306000,positive,Still time to order your #Halloween treats! Deadline: 2PM CST TODAY (with Overnight Shipping) to arrive tomorrow! --->
261430910841397000,positive,gonna meet the cast of Spartacus on the 7th! I am too excited!
264218809693504000,negative,[someone] [someone] you can't be serious you're acting as if Parker just sat down for those rings. Parker makes the spurs what they r
264137976810975000,neutral,Who wants to go to rugby practice with me Saturday?
264248910816637000,positive,"[someone] Way to go.  I dropped my ballot marked OBAMA off on Wednesday in Colorado, gives you a good feeling.  I hope CO goes OBAMA."
233725247906513000,neutral,[someone] Neild to give Cofield a break bcus he's an immovable object. Something that the 3-4 NT should be. C. Griffin is only in his 7th
263356772209807000,positive,Everyone talks about eli manning  being the best in the 4th qtr. Jay cutler has the best qbr rating in 4th qtr in the nfl #GetSome #DaBears
263719060146094000,positive,Can Channing Tatum be a stripper again just for me on my 18th Birthday?! ;)
261550720992567000,neutral,"I might go to Pierce the Veil at Northern Lights (SOLD OUT) in Albany, NY - Oct 31"
262689629919126000,neutral,victor cruz aint do the salsa ALL game...he's overdue....its the 4th quarter...its TIME
264243350260027000,negative,Think imma go see Flight tomorrow.. Denzel's the shit
264165962520068000,neutral,[someone] He just brought his 2nd album out and it's at 1 in Amazon download chart um
264179240923193000,negative,[someone] [someone] I wanted to smack Eli Manning for falling asleep with the rest of the team during the 2nd half on Sunday. hahahaha
264170532935696000,neutral,"Sunday's at 5pm CST, Tune in for ""The Sunday Blues"" on Underground Radio. An hour show with Blues musical styles,..."
239478045419921000,negative,"[someone] oiler fans are unhappy with, 45 points each season, Gagner as their 2nd line C. Habs fans should hate 28 point Eller as a 2C."
262773700561097000,positive,NO14 - DEN 34; Peyton and Eli may meet in the Super Bowl if both Denver and the New York Giants keep winning like they did Sunday
264239532113805000,negative,"Why I decided to watch The Notebook for the first time alone at midnight on a Thursday is beyond me, can't stop crying"
259268223776731000,negative,Fran says Paterno was very congenial to the media in his early years. Age & perhaps betrayal by media may be part of his rift with media.
262431980078105000,positive,[someone] fancy going to the leonard cohen concert with me n my madre november 9? It should be heavenly
263635236104073000,positive,"Tomorrow, I wake up in Cebu!!! :D So, I'll have to log-off the internet and log-in to real life for a while! Good bye internet, hello world!"
255771096744346000,neutral,"Cundiff got released. I think he's outta the league now, especially if that quote on the TL this past Sunday was real"
258006790426468000,negative,"We started losing America when the 1st liberal preacher began saying, Negros had souls that could be saved,, see Lev 25:44 thru 46"
264143420715569000,positive,"I cut 6th period just so kevin didnt have to be in art by himself, im such a good friend!"
256388555700597000,neutral,Time for Russia to win big match - Capello: Russia manager Fabio Capello on Thursday said that he intended to re...
264140401567478000,negative,The new Bruno Mars song is wicked. It sounds like a cross between the Police and Michael Jackson. I may or may not play it 14 times/day..!
264243488453956000,positive,"Good Morning my Friends, wish You very nice Friday with love, peace, Art and mutual respect -:)"
252364129707369000,neutral,HOT! Jim Ross and Alicia Fox will be playing in the Kendrick Perkins Celebrity Poker Tournament tomorrow afterno... 
262544381616198000,neutral,"These are 3 new Avril Lavigne songs from the 5th album:  1. HUSH HUSH: Songwriter/Composer: David Hodges,Chad Kroeger & Avril Lavigne."
247870657654833000,positive,May possibly like Dream High 2 better than the original! #gasp!
248389866558214000,negative,"[someone] C'mon guys fix this please, i dont want this to end up how Diablo III did.......        :.("
264053353456218000,negative,A Thursday night with no Waterloo road on! #boring
264249790332822000,positive,Kendrick Lamar may arguably have the best hip hop album of the year in my opinion
216924737501266000,neutral,Dr. Mohamed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution..
247906557600342000,neutral,"Rob Lowe who portrayed Drew Peterson, now takes on Casey Anthony prosecutor: On Monday it was revealed that Rob ..."
263238714262700000,positive,"Have you picked up your December issue of WDC yet? It includes a full in-depth review of Nikon's D600,..."
263397774215746000,neutral,"I'm not sure what to make of The Paradise. It's like a story Dickens may have written in juniors, crossed with 'Are You Being Served?' #BBC1"
263598002806080000,neutral,[someone] yesssss it's true. Wednesday London Thursday Luton Friday Luton. ARE YOU DOWN. GO HARD 'OUR' GO HOME (remember that) LMFAO
263554696235590000,neutral,"On 1 Nov: The Duke of Kent - President, will attend the Mersey Weaver District Scout Council Presentation..."
261327014701724000,negative,"Axl Rose is trending worldwide just because he sat his butt on a chair to talk on live tv and drink water out of a mug. Bow down, peasants."
263543591727690000,positive,"Looking forward to going to Carrow Rd tonight. Last time we were there, Bale scored 2 and we were 3rd. Do not want extra time though"
245261758711882000,neutral,How Lillian Bassman images pair against the Jason Wu Spring/Summer 2013 Runway show
262311874106905000,positive,[someone] Good luck tomorrow! I did it once. Big David James and Harry Redknapp started the race. They wore bomber jackets...
264202226053030000,neutral,[someone] is she on the people's choice ballot? I've only looked at Castle categories. But may have to venture out...
261275586255802000,neutral,Working tonight is seriously interfering with the fact that its Wednesday and The Challenge is on #wahh #getmeouttahere
263483410192933000,neutral,"Delmar Johnson will interview about new release of book!  BOCI Talk Radio @ 10am CST on October 31st.  Listen,..."
264184780659253000,neutral,"Deal of the Hour $2622 & up -- Brazil, Chile, Uruguay & Argentina Tours w/Air: Through April"
264198793812128000,neutral,A reminder to all Hong Kong Optimist Sailors: you must pre-book your Prizegiving Curry Buffet for Sunday. Deadline...
257594767532245000,negative,Seems my new iPod doesn't like Kasabian very much- laptop has crashed every time it's got to syncing Empire. 10th time lucky...
240061644691087000,positive,Ben Amos doing well @ Hull City.Another clean sheet v Charlton.He says he's enjoying the challenge of playing regular 1st team f'ball. #mufc
240754976501150000,neutral,"Ideal Home Show at Christmas - Earls Court 14-18 November, has partnered with ITV to bring Dancing on Ice to life at the exhibition."
257609401584742000,neutral,This like being in 2nd place at the Superbowl.#MadeMyDay
260790583344378000,positive,This Friday we celebrate/mock the love of Avril and Chad.
258818670837527000,negative,This girl said The Challenge has been filled on 21 CONTINENTS. Clearly you don't have to pass the 5th grade to be on the Real World.
259443837339042000,positive,Like if you're proactive about your health!   Don't miss THIS SUNDAY'S live Google+ Hangout about genetic...
262351452457021000,neutral,ima order some tickets for the Senior BOwl in JAnuary
264156817075085000,neutral,Amazon has just opened its Black Friday Store more on Business News by Cheryl Ceballos
264185956305883000,negative,I don't want to take ACT tomorrow. ):
244804450710061000,neutral,Democratic leaders see this video report & the CoNi report & find out the truth on 7th Feb in Maldives
256787668367704000,neutral,Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...
263295819996881000,neutral,I wanna go to Chapel Hill tomorrow night but its going to be so cold. I'll just go to work instead!
264227647813476000,neutral,Shopping after the Bell Game Saturday .
227674000917160000,positive,Dear [someone] and [someone] finally tomorrow Dream High 2 will be aired in my country...finally i can see you again^^ miss u alot~~
263001604255515000,negative,I'm going to the Duke game on Saturday. Haha. DUKE. What'a joke they are.
264024226997084000,neutral,"Ready for the long drive to the Boro tomorrow! If you are a past or present GSU student, you better be at Paulson on Sat! #BeatAppState #GSU"
263849790591337000,positive,"Channel 4 30 years old on Friday! D'oh Showed some great programmes over the years, especially Paul Hogan."
261424390091194000,neutral,[someone] I started SOA but couldn't really get into in after the 7th episode. But I'll definitely check out Spartacus
263023629766390000,positive,Monday Night Football at #ciscos..win a chance at going to Hawaii for the Pro bowl !!! Happy Hour all night
264256692131361000,negative,"Spain summons Argentine ambassador in oil dispute - Spain warned Argentina on Friday it risks becoming ""an..."
258379289462968000,negative,"Monta Ellis commits his 1st foul! He's cold with 2 missed FTs, a foul and a miss to start Q3. #Bucks trail #Bulls 70-60, mid Q3."
264096603818828000,neutral,[someone] guess who's going to your December 3rd concert at MSG! #ThisGirl
263875704058413000,negative,Niggas is having 7th grade fights on here you in high school I CAN'T EVEN DEAL.
255656488226398000,neutral,Davos coach Del Curto expects Rick Nash to return tonight. Davos are a fairly bad 10th in the table with 9 points from 10 GP. #NYRangers
264003494422389000,positive,I played rugby yesterday may have broken my finger but it was definitely worth the pain the game is more fun than I remember
264248326914994000,positive,"Every Thursday I go to Jesse Black in Casselberry, FL just for these girls"
263887048220500000,negative,"Dear Spurs, You are out of COC, not in Champions League and come May wont be in top 4. Why do you even exist?"
263798557461598000,positive,"Tomorrow...Walmart, Target, Walgreens, CVS, Kroger, whoever..I'm coming for that discounted candy...be ready for it ;)"
259258840405668000,positive,Dook tomorrow and on the 27th... The game we've all been waiting for... NC State
261602737693815000,neutral,"I recorded The Wanted on Celebrity Juice so if anyone missed it, I'll stream it again on Saturday if anyone wants to see it?"
257525257638904000,positive,Dishonoured is awesome! Not quite sure where to rank it. Journey and Walking dead are one and two. I think it's 4th behind Mass Effect 3.
264183199888982000,neutral,The last place I wanna be going is jacksonville tomorrow.... UGH
256431811872322000,neutral,I smooth just set aside 2 stacks for the Grammys in February.
264179826787758000,positive,When my plane lands in Jacksonville tomorrow my big head ass boyfriend better be at the airport :)
264114668958777000,positive,[someone] Going on Tuesday against Boro. Should be a good game.  Not sure about Wednesday game. Hope to go.
257834115276096000,positive,"[someone]  Happy Birthday sweetheart. May all your days be special, just like you. Love, Grammy"
263150289387926000,neutral,[someone] the DBS I get there name tomorrow and ray Lewis is still talking bout u Anit going in the middle lmfao
258775749501256000,neutral,"[someone] //played the 1st, never played the 2nd or other AC games, bought Mass Effect 3, now waiting for Halo 4. Idk if Ill ever play AC3"
263455012942934000,positive,i sang an Avril Lavigne song for the talent show in the 5th grade.. i loved her so much
259698100321546000,positive,Guess which star is the 5th most greatest women in the world and won many Grammy awards and is a singer?
259418991238459000,positive,Nadal at the Parc des Princes this Saturday!: Big news! Rafael Nadal accepted the invitation of Paris Saint-Germ...
264220874012521000,positive,Wildcat madness tomorrow! Community pep rally! Bell game! Hope to see you all there!
263843288958771000,positive,Congrats to [someone] as  Mizzou beats Kentucky 2-1! Tigers advance to face top-seed Florida in the semis on Friday at 6:30 pm! #MIZSEC
228246377421996000,positive,[someone] [someone] im sure you be even more honored whooping that ass of the champ whoever that may be at the royal rumble!! cant wait !
264149985107522000,neutral,"The destination of Thursday's Premier League was decided today, see who's gone into the Hall of Fame."
247478340913598000,positive,Nick Jonas is my hero is trending :) I love being part of the JoBro fan-family :) Happy 20th Birthday Nick J!! Enjoy! xoxo
257858822385832000,neutral,I just want all of you to know that I foresaw Ricky Martin being gay when I was in 3rd grade
264170130207015000,positive,So Tomorrow gonna stay for the game with Israel yay:D
256467291175260000,positive,[someone] ok! I hope Jennette visit your city someday and you may have the chance to meet her :D
262921864836440000,negative,"[someone] Really? really? Terry's guilt was well proven, TV footage was available. Suarez was punished of the strength of Evra's word. C'mon!"
258619074509148000,neutral,So NTA covered live the return of the 1st Lady.
255467554787709000,neutral,Records on the line as World Cup race resumes - Fabio Capello's Russia face Portugal in the pick of Friday's 2014 FI...
264244282070823000,neutral,I am the only cab at 4th and Colorado.. Am I in the Twilight Zone? Better break my glasses to be sure!
259173416865780000,positive,Like Larry Bird in the Ole' 3PT Contest... Tonight at the Alfred E. Smith dinner #Romney went 1st and absolutely crushed it. #ObamaFailed
262707417454891000,negative,This is the first time someone has offered to watch The Notebook with me so I don't watch it alone for the 5th time..Too bad it was my mom.
257690314301641000,positive,I feel like it's January because school just started and I am also suddenly very excited for Chinese New Year hahaha
263790202638725000,neutral,"Channel 4 just said hitch hiking is encourage in NYC tomorrow! #WTF, #worldisending"
264225416020120000,neutral,I'm working overtime to elect Mitt. 50 radio appearances down the homestretch. On Huckabee national radio on Friday.
256070325312291000,neutral,"[someone] [someone] some people go trick-or-treating but not many. We have Australia Day on Jan 26, the Queen's Bday, Boxing day..."
264240176614736000,neutral,"[someone] not with UNLV, but my first game for Team Nevada is November 9th, as long as California doesn't cancel."
264244428963734000,positive,[someone] [someone] sparks fly by Taylor swift may or may not have been in the background. It was moment I'll never forget lol
263823227686625000,neutral,Austin Rivers strugglin he like 1 for 10 just got his first bucket mid way threw da 4th
264146965363835000,positive,It's November 1 so you know what that means. You'll see Valentine's Day stuff at Walmart soon. #CelebrateTheRightHoliday
264080913602859000,neutral,"Now that Halloween is over, read about Britain's traditional Guy Fawkes Night! Remember Remember the 5th of November!"
264194494793130000,positive,Janowicz was #221 in January and the win over Murray today takes him to #46 - Good year! Mega potential! #36 if he beats Tipsarevic.
261721609788858000,neutral,I'm going as Scott Peterson tomorrow and my brothers are going as Sandusky and Paterno. Possibly the most insensitive party ever. No fucks.
264155786471686000,negative,How's Channel 4 celebrating its 30th anniversary? Is it pretending the first 20 years when it was any fucking good never happened?
248377357000405000,neutral,[someone] is an official news that Nash and Thorton will play in Davos? Are they going to play on 29th match? Can i buy tickets from italy?
263968174872085000,neutral,Anonymous asked: May I know the format of unboxing video? and is it for album only? Can I do it for...
264045379404837000,neutral,"[someone] Hi Bob.'m Fine.Tomorrow is a holiday here, All Souls' Day 'n the 15th Republic Day,another holiday.Now I'm a little busy ..."
263339692605461000,neutral,Tune in at 2 p.m. tomorrow for a Google+ Hangout with our political reporters to discuss the 2012 election
263985473842713000,positive,Well we are VERY BUSY!!! I'm just too excited for tomorrow! CEBU HERE WE GO!
248689354405470000,neutral,Definitely should've cast someone other than [someone] to play Drew Peterson...I wanted to be his 5th wife by the end of the movie. :/ #sexy
263747379566629000,neutral,"Rockets today with NEW team of Asik, Jeremy Lin, and James harden!!!! watching only 1st quarter then leaving to and party"
251003446562546000,negative,OKC Thunder center Kendrick Perkins may miss the preseason due to a wrist injury
263422793998299000,neutral,"""Ghost of Mississippi"" The story of the ghost that tripped Eli Manning on 4th down that fateful autumn night in Oxford. #30for30"
245116961737032000,neutral,Jason Wu with Brizo The inspiration behind the SS2013 runway show
264224539418964000,positive,"[someone]  Hey, Joe.  Proud Browns fan wishing you guys luck this Sunday."
257812871038247000,positive,WOW!!! OMG Today for my 21st birthday I woke up and [someone] follows me! I knew this day would come! Thanks Jennette! <3
254460356213215000,neutral,The memorial of his grace Bishop Samuel ... May he pray for us ... He was assassinated with Sadat on the 6th
264096650077798000,positive,[someone] Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy! :)
263796941954114000,positive,"DC tomorrow! Stoked to see friends at American, Georgetown and elsewhere. Text me if you are free. #fb"
262298489457893000,neutral,[someone] you have a Top 5 SG with 2 6th men. and you left off Monta Ellis
263983815372993000,neutral,"Video of the 1st points for Anthony Davis, Lin, Harden, Rivers, Drummond, Harrison Barnes & JRich on their new teams"
255480934617477000,neutral,"[someone]""Van full of veteran kickers due into #Redskins Park tomorrow. No word on whether it will run over Cundiff."" Watch it go wide Rt."
259464297573384000,negative,"This is ball shit because I broken my ankle on Sunday at football the army won't let me in for 1year thanks Callum ""Twat"""
264054648640524000,neutral,"RVP shit on AFC by moving to MUFC, yet served them brilliantly over 8 years, will the fans give him shit on Saturday? #cantwaittofindout!"
258727396612641000,neutral,"Beyonce gonna perform ""gift from virgo"", ""listen"", and ""DreamGirls""and Jennifer Hudson gonna come out singing ""Sun in the SKYYYYY...."""
262897218791563000,positive,Nikon contest outlaws film images for first time (update Monday) -
264082013177397000,negative,Doing some serious sucking up tonight so I can go Harry's tomorrow :( [someone]
264216527161668000,positive,Excited to head to #florida tomorrow.  Participating in the #tyrf #strikeforce to make sure FL goes 4 #mittromney.  #tcot #txcot #DallasGOP
249851779578204000,neutral,"Middle East Online: WASHINGTON - Egypt's new Islamist president, Mohamed Morsi, urged the United States late Sat..."
263212737281282000,neutral,"If your thoughts are turning towards Christmas & you live in Bucks, I'm giving a talk on Dickens & Christmas at Amersham Library, 15 Dec."
263913915870753000,neutral,"Today match against ACH Ljubljana, 2nd game in the Champions League!"
264231916872548000,negative,The Boys: 
263080428867559000,positive,"[someone]  You sound like Will Ferrell on Old School. "" Got a big day tomorrow""! #soundsexciting #classic"
263519792193999000,negative,"The Grey, texting, and looking forward to a useless day tomorrow :)"
256371268687901000,negative,"'No Favorites' for Russia-Portugal Clash - Capello: MOSCOW, October 11 (RIA Novosti) - Russia's match with Portu..."
253403686590636000,neutral,"[someone] ICE may still issue an NTA against her, though unlikely. Let me know if Melany needs a lawyer in the area for #DACA."
243918098250482000,positive,"Apparently tomorrow is Nation Kissing Day. Ladies, you're more than welcome to stop by."
264206494587834000,positive,Going to see Kendrick Lamar with [someone] in jan :D
264132142785774000,neutral,[someone] I saw the drummer from Frankie and the Heartstrings in town on Saturday.
263371665512215000,positive,noel fielding may be one of the greatest people alive.
263647073415615000,neutral,"[someone] no not yet, going Taiwan soon for training then passing out December 21st. Looking forward to not being a recruit/trainee ha"
263928322604544000,neutral,BREAKING.. Apparently Jeremy Kyle is set to star in the 7th Star Wars film by Disney.  He's going to try and find Luke's REAL father.
251583573151322000,positive,Hope everybody enjoyed Ben Amos at Welton on Monday? Don't forget [someone] will be at market weighton this coming Monday the 1st
264249818443051000,neutral,[someone] hell yea bro the crew gnna meet up in Athens on the 17th
248088921488118000,positive,Dancing On Ice tour highlights on sun going to be good :)
264156571251139000,positive,"Spirit Friday!Fill the halls with School colors and enjoy a dress down day!  No PJ, Yoga pants or Flip Flops/backless shoes. You Are Poland!"
264182453244158000,positive,"#7ThingsAboutMyBestfriend she is treating me to cookout tomorrow, first thing when I get to jacksonville.  [someone]"
263702716751172000,positive,"Anyone wanna go see #shedseven at Boro on 14th December?? 17.50 each. Let me know, I really want to go."
233980700041302000,neutral,"Video: AFP - Gaza's Hamas denies involvement in Sinai attack: Following the election of Mohamed Morsi in June, r..."
264199662611874000,neutral,November 16 Breaking Dawn part 2 is coming out who gonna watch it with me ?
264014040316146000,positive,This time tomorrow I will be en route to San Fran with my beautiful ladyfriend [someone]. Life is pretty excellent.
263710833274671000,positive,#HalloweenFacts #Halloween also is recognized as the 3rd biggest party day after New Year's and Super Bowl Sunday.
261993275207086000,neutral,[someone] i remember wen i saw u Jan 10 2011 i was @ Northern LIghts in Albany and i was way in the back and u waved to me ilu follow me!
263823621582107000,neutral,Austin Rivers just scored his 1st NBA points with 6:48 left in the 4th you running with the big boys now son (my Doc Rivers voice)
255599217555423000,positive,[someone] he is one of the 1st names on Mancini's team sheet and he was one of the 1st names on capello's team sheet and that says it all
263804843964133000,neutral,"US stocks down on Greek crisis: US shares were closed lower Wednesday, erasing earlier gains, after the market w..."
264179072677065000,neutral,"I'm sharing my candy with Lyric, Alena, Dejanae and Marquell tomorrow =)"
258064133558260000,negative,[someone] Brain is fried ... won't turn off ... feels like Ground Hog day ... may need shock treatments to reboot!!!
259138074267767000,positive,Met [someone] via Google+ Hangout on Wednesday! So cool to meet someone that you've actually cited in paper :)
258291537073566000,negative,"[someone] look at the countries we're playing, we were 6th seeds. Also we're missing Ched Evans, Bellamy, Ramsey, Collins etc etc!"
263694340579275000,neutral,"[someone] February 2, aka Groundhog Day, we can pull it off, right?"
262416194500428000,neutral,"Watching ""Valentine's Day"" for the 3rd time in a row...haha"
263349431074701000,neutral,[someone] Do you agree with me that spearing Christian was your 2nd best spear???? After to that guy you did a spear to in royal rumble.
264074026035589000,negative,Thursday nights aren't the same with Waterloo Road #thereisnothingontv
257954705819464000,neutral,Its official....selected to play in the Senior Bowl game in Mexico December 9-15. Now I just need a few conflicts to go my way. #Winnning
264261773165728000,positive,"Another beauty of a day in Athens, Greece. I trust you'll have an exceptional Friday wherever in the world you are. Much love."
