tweet_id,sentiment,text
620165954480288000,neutral,Just me who thought Conor McGregor may not have fully answered the Wrestler question last night?! He was taken down at will to be fair?!
620173155341062000,negative,I don't believe my luck. Last night I said I was gonna go 25 down on Conor McGregor 2nd round win and never put it on. Fuck my life.
620189355143995000,positive,"Conor, Conor McGregor - He may talk the talk but he sure does walk the walk, go on my son :)   To Watch:..."
620218841923232000,positive,"Conor McGregor may have a big mouth, but he consistently backs up what he says when he fights, gotta respect that"
620227378455970000,positive,"Couldn't get a link to stream the fight last night, can't wait until Monday night when its on 3e. Delighted Conor McGregor won though #UFC"
620229109482955000,positive,Finally it's Sunday Funday!   Whether you were out seeing Tim McGraw or watching Conor McGregor win the fight...
620243521753092000,positive,"Conor McGregor is the real deal. Stop ducking him Aldo you pussy. Today, I celebrate my half Irishness by getting pissed. Happy Sunday all!"
620258051371631000,positive,"AvecesSi'' Conor McGregor's Body Shots the Difference in Title Victory: On Saturday night, one of the biggest pay-per-views in UFC hi..."
620292154120868000,neutral,Any funny business from Luke Neale at lunch tomorrow and he's getting chinned Conor McGregor style
620361517016330000,positive,Still can't stop thinking about last nights fight card! Conor McGregor may talk a lot of smack but he always delivers. #ufc189 #McGregor
620374749550641000,neutral,Never mind about Conor McGregor it's wwe Battleground next Sunday night LIVE [someone] [someone]
620377426586149000,positive,I celebrated like Conor McGregor (into my pillow. Why frighten the neighbors?)
620416630300869000,positive,[someone] you won! Conor McGregor knocks out Chad Mendes in 2nd round for interim title
620417123584574000,neutral,Conor McGregor and Urijah Faber will be the next coaches for The Ultimate Fighter reality show. September 9th.
620417264425243000,positive,[someone] dude! The coaches have been announced for the new TUF season starting September 9th. Conor McGregor for EU and Urijah Faber 4 USA
620433997202506000,positive,Saturday Ireland stayed up to see if Conor McGregor will win. Sunday Greece stayed up to see how much it will lose. #ThisIsACoup
620465287045853000,neutral,Conor McGregor and Ronda Rousey 'At the Top of the Game' Following UFC 189: Saturday night was huge for ...
623869636887618000,positive,"Knock knock, who's there? David Beckham with a cheque for $100,000. For one Californian family on Tuesday night, this wan't a terrible"
624000313809310000,positive,[someone] [someone] he said you were the 2nd best person after David Beckham.
624170632557695000,positive,David Beckham gets sweet tribute to wife Victoria as he remembers year they got married with new ...: 26 May 1...
624248411244642000,positive,"David Beckham Gives $100,000 To Shocked Family On TV - David Beckham just scored a really big assist. In Tuesday's..."
624295252799672000,positive,"New hair again tomorrow :-) hopefully look like this but unfortunately without the money, posh cars, david beckham..."
624347240379847000,positive,Just found out David Beckham could be at the game Saturday. Cool.
624499723123212000,neutral,"Do you like David Beckham's tattoo in honor of our #treble #99? By the way, tomorrow we're playing FC Barcelona,..."
624591663965471000,positive,David Beckham: Soccer legend celebrates 16th wedding anniversary by getting: A number that marks one of the mo...
624680949633167000,positive,"Sweet lord baby Jesus, David Beckham is one fine piece of ass may his life be filled with happiness and me. amen. "
624710620747801000,neutral,can't believe I just sat and cried at David Beckham on Knock Knock live. Think it's time for me to go to bed
625225111386206000,positive,"David Beckham at SoulCycle: David Beckham out and about, Los Angeles. 25 July 2015 : 9 images - show all image..."
625572340735320000,neutral,"[someone] David Beckham, May I ask you to check my Profile? Because There's a Limited Secret to 1500.000 Coins FIFA 15"
625652617587208000,positive,July 27th three years ago; the night David Beckham drove past me on the Thames on a motor boat. #blessedbybecks
625899033119199000,positive,[someone] [someone] he may even be hotter than David Beckham
626144618866967000,positive,David Beckham may have just passed Taylor Swift on the good deeds list... check this out!
626309703841284000,positive,"David Beckham just scored a really big assist. In Tuesday's debut of the Good Samaritan show Knock Knock: Live on Fox, the soccer great"
627192117576610000,positive,"David Beckham and Brad Pitt pose for ultimate wedding snap at Guy Ritchie's nuptials: IT MAY have been Guy Ritchie's big day, but Dav..."
627708045703971000,neutral,I miss Sunday brunch with [someone] and david beckham in Kensington and I also miss max! #LivedInKensington #hackerystreet
627769516588556000,positive,David Beckham keeps it stylish in jean shirt and white trousers after attending Guy Ritchie's wed...
628012759515574000,positive,Nothing is better on a Sunday then sitting with your momma as you both google search David Beckham and find the best backgrounds #noteasy
628295376890671000,positive,It's Monday and you know what that means. Blessing your timelines with a little #mcm. David Beckham your are perfect.
628411497266455000,positive,Leading the way at Guy Ritchie and Jacqui Ainsley's wedding on Thursday were the likes of David Beckham and Jemima Khan.
628657181106147000,neutral,Cool Tweet. Im not ready for the David Beckham cameo in this flick.
628905246480310000,positive,Beckham poses in adidas kit - See the fan-pleasing image that David Beckham has uploaded to his personal Instagram ..
629647944044511000,positive,David Beckham showed off his masculine side on Monday as he prepared to take a spin in Los Angeles on one of his vintage motorcycles.
630230839666676000,positive,if i agree to hang out with u on a sunday you're probably very fucking important or you're david beckham
630307024065040000,positive,David Beckham and Joey Barton could be central to one of the biggest games in French football on Sunday.
630933665627837000,neutral,David Beckham Slams the Daily Mail Over Parenting Criticism and More Celeb News You May Have Missed -
631036515435573000,neutral,David Beckham and Gordon Ramsay were spotted attending a Major League Soccer match between LA Galaxy and the Seattle Sounders on Sunday.
631122937429406000,positive,"David Beckham scored a goal for parents Monday, striking back against all the critics who tell us they know how..."
631202081530061000,positive,Teacher: the sun is the hottest thing we know to exist.  Me: have you seen David Beckham?
631421610537435000,negative,[someone] but then he'll be sat on his arse at home or else playing in conference. He's crap and thinks he's David Beckham.
631447091827511000,neutral,"Pretend it like Beckham: Blink and you'll miss him. Don't blink and you may still miss him. But David Beckham,..."
631960453904761000,neutral,[someone] make  David beckham tomorrow
632021853188543000,neutral,David Beckham: David Beckham: My Side: My Side - The Autobiography: He may live in Madrid but he continues to make fr
632906218118365000,neutral,"Not surprised David Beckham is 2nd highest earning former athlete, every country in the world I go to his fucking balls are in my face"
633003123334873000,neutral,There was always one little gobshite pretty boy that minced about thinking he was David Beckham on every Sunday League team I swear
633253908614394000,neutral,"Every male celeb under the sun: Please Stop doing underwear adverts! No one cares! You're just some random, not David Beckham!"
633413259316621000,negative,"3rd day in LA, STILL not seen David Beckham"
633965992444453000,positive,Rio Ferdinand thinks Manchester United may have signed the next David Beckham: 
634730778098844000,neutral,"[someone] i could pick up my dog, my 2nd cousin and david beckham and still get top 3 at that event, pls win it"
634761938644415000,neutral,[someone] I liked the 4th sentence about the LA Galaxy where David Beckham was put out to grass...
634902664569049000,positive,"If I could have any soccer player I want it'd be Prince Boateng,David Beckham or Neymar Jr....Beckham is 1st choice"
634937852116136000,positive,was it liam payne or david beckham on the video we may never know #DragMeDownMusicVideoisOut
635575804861112000,positive,like yall gonna believe the sun if they say liam is actually david beckham and they live a double life?
635853555555963000,neutral,"David Beckham jokes son Romeo is copying his style with man bun: Romeo Beckham debuted his trendy little man bun on Sunday evening, a..."
635902737515958000,positive,Have we all seen the new Belstaff + David Beckham + Harvey Keitel fashion film trailer? Cheers up a dreary Monday!
636325821012046000,positive,When I wake up tomorrow I'll be in a different country. Whoa! I didn't run into a David Beckham at the airport. That's a bummer.
636641421236261000,positive,So... I'm sat having a lovely dinner in [someone] with [someone] ... and David Beckham comes in ...
636679639272919000,positive,I was just David Beckham's 14th follower #14thOfMillions
636690425739412000,positive,I'm going to take it one step further tomorrow as the next David Beckham.
637238188168221000,neutral,Starting to make David Beckham and James Bond look uncool.
637282857002660000,positive,One of the Worlds biggest icons David Beckham dined [someone] in [someone] this Wednesday #Manchester #Beckham
637294811590996000,positive,David Beckham - Just because he's fabulous and it's Friday. #Enjoy #Inked #TGIF
637416609729151000,positive,May God bless me with a husband like David Beckham
637471000138007000,positive,"If David Beckham is campaigning for the Dad of the Year award, then he may have just pulled it out of the bag..."
637665206198534000,positive,[someone] Happy 12th Birthday David Beckham!!! &lt;3 Love you!
638144160743195000,positive,"[someone] David Beckham was once the 2nd best player in the world,playing for one of the biggest clubs too. A lot of context to that"
638411702564966000,positive,This time tomorrow we'll be in very good company as David Beckham receives the #hmvFE20 award!
638500251490370000,neutral,it was my first day on the job and I may or may not have served David Beckham coffee.
638704852239909000,positive,"Becks shows love for son Brooklyn with new 'Buster' tattoo: Washington D.C., Sep 1 : David Beckham might just ..."
638768516548530000,neutral,"So David Beckham may or may not be In a Cameo role. He is NOT. But if [someone] acts up, our editor is at the ready."
638969368550900000,positive,David Beckham shares sweet snap as he kisses his 'beautiful boy' Romeo on his 13th birthday
639135950149390000,positive,Sir Alex pays tribute to Becks - See what Sir Alex and others had to say about David Beckham as he receives Legend ..
639174384431686000,neutral,"David Beckham Receives Legend of Football Award: At the charitable HMV Football Extravaganza event, on Tuesday..."
639206775003091000,neutral,"Thursday's gossip column: Man Utd want to keep David De Gea, David Beckham backs Ryan Giggs, Victor ..."
639684029688582000,neutral,is it just me or he looks like David Beckham?
639723851279110000,negative,"Why is the David Beckham so positive about the England team, we are shite if we don't hit 8/9 on Sat then that is disgraceful set of cretins"
640389331350331000,positive,"A slow-mo video of David Beckham and the family's new pup, Olive, to kick start your Sunday? Sure. "
640648970134508000,positive,Had dinner with David Beckham tonight. Pretty good way to end my last Sunday in London.
640817527879303000,positive,Perfect for a rainy sunday at home cuddled on the couch watching a Movie! David Beckham Bodywear for
640829523227906000,positive,"Northern Ireland 1-0 England: The night Windsor Park blew David Beckham away: In the aftermath maybe, just may..."
640901778431681000,positive,David Beckham may play James Bond in the next 007 blockbuster
640905816506282000,negative,David Beckham as James Bond may just be the worst idea I've ever heard in my life
640915832160285000,negative,David Beckham has expressed his desire to be the next James Bond. He's a good look but his acting may be a deal breaker
641006416963113000,neutral,Liam Payne or David Beckham the world may never know
641032179754078000,neutral,"David Beckham may play Bond? Absolutely not. Couldn't bear the thought. Elba is the man for that role, Beckham should be nowhere near it."
641319857984786000,positive,David Beckham says of son Romeo acting as England mascot tonight as 13th birthday treat: I still have a few connections with the FA..
641322290039362000,positive,so is that true? David Beckham is going to be the may be next 007?? ........well! WTF u r waiting fr?start the shooting alrdy! &lt;3 Beckham
641338497027043000,neutral,David Beckham's Son Romeo Beckham Leads out England Team for His 13th Birthday: When the word Beckham is a p...
641346722333983000,neutral,Romeo Beckham leads out England with Wayne Rooney for his 13th birthday: David Beckham used his clout with the...
641419627051008000,neutral,David Beckham's son Romeo leads out England with Wayne Rooney for 13th birthday
641580443314336000,positive,David Beckham has revealed speaking to Queen Victoria and says the loss of her record may just spur her on to win it back. #QueenElizabeth
639354524092789000,negative,Shame on you David Cameron for not opening Britain's doors to refugees. People may not like it but it is your job to persuade them.
639358639631954000,negative,"David Cameron is an evil bastard, may karma catch up with him."
639362452560474000,positive,David Cameron &amp; Theresa May - please just *do something* to help #refugeeswelcome [someone] [someone] #migrantcrisis
639371024589419000,positive,.[someone] leader on the remorseless drift of David Cameron in response to refugee crisis
639372895903449000,positive,"David Cameron very well-informed about #CCS, according to experts who have briefed him. Yes I bet he is."
639373632884613000,neutral,From Sunday: 'Andy Burnham tells David Cameron to accept quotas of Calais migrants to help with his EU renegotiation'
639373839718289000,negative,"David Cameron, Theresa May - you turn you back on this - you shame us all. Bri"
639376556901712000,positive,"[someone] Nice one david cameron, great news that and long may it continue. #tightentheborders"
639379129608053000,neutral,"David Cameron has flunked it. He now needs to act swiftly, decisively + demonstrate true leadership #RefugeesWelcome "
639383767912686000,negative,".[someone] brilliant on the refugee crisis, a test, and David Cameron's bloody shameful failure."
639398518935921000,neutral,Agree with [someone] &amp; David Cameron. Rehoming migrants may help our morals but it doesn't fight the cause of problem
639401058469610000,negative,David Cameron's approach to the refugee crisis brings shame on us all. By [someone]
639405199338119000,positive,David Cameron's willingness to arrange the #EU referendum rules suggests he's greatly concerned about the outcome.
639410341999456000,neutral,Sat here in actual tears this country needs to do something about these refugees. It's everyone's problems. David Cameron needs to act!
639420535613473000,neutral,[someone] good for David Cameron. Importing the 3rd world while displacing traditional European culture is NOT in their best interest.
639436388392411000,neutral,David Cameron | Cut from the same cloth as Tony Blair &amp; styled by Thatcherism #refugeecrisis
639464171965424000,neutral,Tatler sent a photographer to David Cameron's wedding and have just uploaded the pics to the internet for some reason
639467300928782000,neutral,David Cameron says he will open UK borders-just once I would like Brits to be put 1st by our own government
639491065666535000,negative,"David Cameron is a disgrace. A migration free for all may not be the solution, but neither is turning a blind eye to it..."
639507939087282000,neutral,Jeremy Corbyn questions David Cameron on the refugee crisis back in February:
639517913754509000,negative,Merkel's Germany could not Crush Europe with Bombs Muslims May be a better consideration David Cameron 
639525739591803000,negative,i just unfollowed my cousin's posts on facebook because he called david cameron a pussy for saying we may need to accept more migrants :)
639530910983950000,neutral,Cameron can solve the refugee 'problem' easily - here's how: A compromise may be possible for David Cameron in...
639568102007685000,negative,David Cameron's statement on camera on Thursday 03 September 2015: he will  take in 'more' of the refugees: was he speaking TO TV Cameras?
639572338506338000,negative,Is it the same David Cameron posing before TV Cameras on Thursday posing fabricated words of compassion who also preaches race intolerance?
639594546909852000,negative,mean time David Cameron is busy with thatchers death hmm
639675620973224000,neutral,"Either David Cameron   {or Marx said}   Those are my principles &amp; if you don't like them; well, I have others."
639679791587705000,positive,David Cameron is expected to announce the UK will take in more Syrian refugees:
639685165564957000,positive,"David Cameron said the U.K. would take in thousands more Syrian refugees, by [someone] |"
639688735118987000,positive,David Cameron considering taking Syrian refugees from UN  camps makes sense may stop the masses paying the traffickers who trade on misery
639692537201074000,negative,"David Cameron, The Sun and The Daily Mail make me physically sick."
639698906234942000,neutral,David Cameron wakes. Checks Mail &amp; Sun front pgs  Damn!  Rubs out 'swarm' from speech &amp; replaces it with 'desperate people who need help'.
639727678166274000,neutral,David Cameron and Theresa may get your heads out of the sand these people are fleeing for their lives and they try to come here to be safe
639735652439867000,neutral,Did you know that 'David Cameron' was Trending Topic on Thursday 3 for 7 hours in Sheffield?
639771182695350000,positive,I think David Cameron has caught the sun....
639775350646538000,positive,Brilliant Steve Bell cartoon on David Cameron and the refugee crisis
639789950419006000,negative,6 Apr 2015 - David Cameron tells 'fruitcakes loonies' - it's time to come home &gt;
639805563711455000,neutral,David Cameron's appointment of 45 new peers may be intended to undermine the authority of [someone] -
639814484467536000,neutral,[someone] [someone] [someone] Gordon Brown and David Cameron have said exactly the same thing. Also 'hideous bigots'?
639871794384609000,positive,More proof that Canada's Stephen Harper was cut from the same neo con cloth as #TonyAbbott  and David Cameron
639914824831529000,neutral,[someone] I want to see David Cameron and Theresa May on 24 hours in Police Custody or 24 hours in A&amp;E.
640059950987891000,positive,Congratulations David Cameron! May God bless you &amp; your country.
640099877368824000,negative,"David Cameron knew British pilots were using air strikes on Syria in July, but now refuses to welcome anymore refugees as he calls for peace"
640140104036680000,negative,May Allah make David Cameron The taghoot disabled and give him cancer in his brain. Ameen.
640176934941524000,neutral,Robert Fisk   Thursday 3 September 2015   Refugee crisis: David Cameron lowered the flag for the dead king of...
640223878749495000,neutral,"Just found out that David Cameron is related to the Queen. Apparently he is her 5th cousin, twice removed. Did anyone else know this?"
640273017277411000,neutral,PM David Cameron Tells councils to RAISE COUNCIL TAX to pay for Migrant settlement after the 1st year
640279128084771000,neutral,"David Cameron was at my college on wednesday , what the actual fresh hell is this ?"
640320942527353000,neutral,"Wow, just wow! David Cameron must have experienced a lucid moment. "
640435405951763000,positive,"David Cameron [someone] Sep 4  Taking refugees direct from camps allows a safe route to the UK, rather than the hazardous journey."
640442700307800000,neutral,Cable describes David Cameron as pretty hands-off and predicts [someone] will become the next Prime Minister.
640444001770959000,neutral,"This, from [someone], says it all re David Cameron's heartlessness. #refugeeswelcome "
640445335999910000,positive,'David Cameron' appeared on Saturday 5 at the 15th place in the Top20 of Nottingham's Trends:
640455303847395000,neutral,David Cameron and home secretary Theresa May want nothing to do with the scheme and have absented...
640456026198819000,negative,We have many young male 3rd world thugs on our streets now. We don't want David Cameron to bring in more.
640513268931428000,positive,#news On his visit to Madrid last Friday David Cameron was clear he wanted a united Spain: The statement made ...
640542670797079000,neutral,"In watching David Miliband on the Sunday shows, one re-realizes that the wrong Miliband ran against David Cameron."
640548184817861000,neutral,"Even worse to add fuel to the fire David Cameron new British pilots  were bombing Syrians it happened, July 17th 2015 article"
640575558313755000,positive,It filled my heart with pride to see the huge march in Oxford this afternoon. I hope David Cameron saw and heard. #RefugeesWelcome
640613244361671000,negative,"The Sun, for people lacking brain cells and David Cameron.   Pull the trigger"
640647862859244000,neutral,"[someone] [someone] To be fair, I'd refuse to agree with David Cameron if he said the Sun was an excrement-stained rag."
640746454848549000,positive,Will Fleeing Syrians Flood the Food banks or be served at The Ritz ?  David Cameron Merkel Duncan Smith Theresa May The Pope Sentimentalists
640809730370368000,neutral,David Cameron is due to make his Commons statement about the migration crisis at 3.30pm. #davidcameron
640836393908896000,positive,[someone] [someone] David Cameron is like god &amp; guide to Syrian refugees.God may blees the people like David Cameron
640847915196523000,negative,When David Cameron wanted military action on Syria he may have been supporting IS as he was against Assad
640853260648215000,neutral,"I just signed the petition David Cameron MP, Rt Hon Theresa May MP: We are willing to house Syrian refugees;..."
641561685938033000,neutral,On a Wed at 10am the Queen always calls David Cameron and pretends to be Frank Bruno. Cameron falls for it every time #QueenFacts
641572150097379000,neutral,"David Cameron says that there 'may well be case' for ISC to scrutinise drone strikes, but it will not be able to look at current operations"
641575147607073000,negative,Every voter in Scotland is being betrayed because David Cameron and Theresa May make all our MSP's job impossible. #GCHQ #Spies #bbcdp #pmqs
641577173162328000,negative,Pathetic and misleading response by David Cameron to [someone]'s question on 6th form college funding. He obviously just doesn't care.
641616340210487000,neutral,Israel protects Europe from extreme Islam: He will meet with Prime Minister David Cameron on Thursday to discu...
641664961140408000,neutral,"David Cameron MP, Rt Hon Theresa May MP, Boris Johnson: Little Yousef needs You to Help - Sign the ..."
622028999238263000,negative,i'm going to digi tomorrow &amp; i'm so scared
622062314653528000,negative,"[someone] [someone] [someone] [someone] [someone] sorry I cant go to Digi tomorrow, I really want to.. ill never meet you all"
622080379105714000,neutral,Digi is tomorrow so I'm gonna try to have my mom take me to Cleveland so I can wait outside the venue bc I don't have tickets :)
622132407756583000,positive,I'm just trynna meet [someone] [someone] and [someone] if she's gonna be at digi tour tomorrow!
622140902526579000,positive,Omg! I wish this was myself. I'm going to digi fest tomorrow..but don't have vip. 
622157887356465000,positive,[someone] are you going to digi tomorrow
622158837630534000,positive,i really hope madison goes to digi tomorrow because i want to meet her
622162811037180000,positive,possibly going to digi tomorrow with nib and macky....
622180786452566000,positive,"Yes um sunsation, OMG, digifest, bedtime stories, and I'm going to digi again September 5"
622187201787523000,neutral,Really want to go to digi tomorrow but really can't be arsed with how much of a physco i turn into after one vodka
622187443261866000,positive,[someone] [someone] I'm gonna dm you the user and password for the snapchat account and you just post on it tomorrow at digi
622197891449360000,neutral,"[someone] yo, ugly are you ready for DIGI tomorrow?"
622205290809852000,positive,I apologize for my tweets I'm going to digi &amp; meeting all the baes tomorrow so I'm sorry in advance
622205458657489000,neutral,"[someone] have a separate meet up tomorrow w/ everyone while youre still down here, I'm dying to meet you but i can't go to digi"
622205844801876000,neutral,I could be going to digi tomorrow but I thought I was supposed to be seeing the girls but they cancelled lmao
622212559504999000,positive,"[someone] Johnson, I'm meeting you in September at Digi in Houston! Are you as excited to meet me as I am to meet you?"
622222285768757000,neutral,I'm going to miss so many broadcast at Digi tomorrow because of this dm an tournament
622225125857993000,positive,everyone that is going to digi tomorrow you will have a bomb ass time
622225429827420000,neutral,[someone] you going to Digi in October
622258129896645000,positive,if your going to digi tomorrow and want to get me a video from grant landis I'd really love you
622258302664229000,negative,digi is tomorrow and im not going ):::
622280699014480000,positive,If you guys wanna see some snapchat stories of like Hayes and all the other peeps tomorrow at Digi go add me on snap ~ ssecrist10290
622309536825631000,neutral,#Green #Environment Five fascinating facts that you may not know about sea turtles - Digi...
622573957988942000,positive,Seeing videos of them performing at digi has made me excited to see the jacks in November
622906364109718000,positive,[someone] I know when I met him the 3rd time at DIGI when we stage kissed I started crying when he hugged me &amp; he just kept saying ily
623235314300097000,positive,"[someone] Ahahah mate we will speak on your birthday night out, fancy going out next Monday? Digi"
623495969275916000,neutral,wish I can meet her on the 31st but I am going to digi
623665301746524000,positive,so i gave up on buying tix to Slay Bells in december. then ic the CreativeCollab tour and find out it is Digi. [someone] is following me man
624089804196594000,positive,Digimon... Digi... Mon... Digital... Monsters! OMG! They're DIGITAL... MONSTERS! I GET it now! and they're the champions!
624446332837597000,neutral,when Digi tour leaves you cause you don't know what 'No' means 
624797206973936000,positive,"Digi is mixing it up tonight, Lets get taco!!!!!!!"
625062283971007000,positive,[someone] digi was on the 18th but i didn't go but im going to slaybells
625267295439336000,neutral,"[someone] It's our authorized Digi Specialized Store at Tesco Puchong. You may check with them as well. However, ..."
625364154476536000,neutral,Digi with the girls is going to be a disaster tomorrow I can feel the crying already
625372816003740000,neutral,If Digi isn't the same as last Monday am ganna be so unhappy
626007390194958000,positive,Is it even possible to go to Digi on a Monday without getting paralytic
626265350871474000,neutral,Idk if Imma survive not tweeting Digi tomorrow because a lot of people aren't even tweeting them unless I make them.....
626298734926692000,neutral,"[someone] your own Digi number, you may try one of these method :  Dial [+] 6016 121 followed by your 7 d..."
627021346137109000,neutral,Affirmative on the #HulkBuster [someone] !!! Digi's a just a tad excited...
627156254570467000,positive,"#PaperTowns #FanScreen the best night of my life was February 26, where I almost got to meet you, but I met lots of amazing people! (Digi)"
627976354517119000,neutral,[someone] r u going to digi tomorrow
628605177885389000,neutral,[someone] I don't think Matt is doing anything with DIGI for HOU/DALLAS I may be wrong
629378968135692000,neutral,[someone] gonna pre order. But I don't know if I should get Digi. Or Pys. Copies or where to get it. Because it may depend
629912726752465000,neutral,"[someone] 2 things -- Digi's playing Life is Strange eps 1-4 on Monday, and stopping by might spoil it for you unnecessarily, and.."
630075783529239000,negative,Going to Digi on a day which isn't a Monday just seems weird and so wrong in many ways.
630464129887826000,positive,Finally going to go to Digi on Thursday for results night. Ahhhh I can't wait
630478475971961000,negative,Why is holly trying to guilt me into going to digi tomorrow night
630487039927042000,negative,If you see someone getting pummeled to the ground in Digi tomorrow it'll be me chinning [someone] cause she's a fucking cheeky cunt
630505491630793000,positive,The only thing good about a Monday is Digi- Ben Tait 2k15..he nas
630554942613295000,negative,i wanna go to digi in Houston but my mom said she refuses to give me 50 bucks.. looks like i need a job before sept 9th
631285447436558000,positive,"when I go to digi and get a pic with myles and jack G together both kidding my cheek, I may faint ... because that's my goal"
631427735982879000,negative,The thought of the queue at Digi tomorrow is making me upset
631558193785627000,positive,"Going to Digi tomorrow, last time I was there it was a 2 man session (me and David) and we ended up in Powerhouse, which was certainly fun"
632618903357813000,neutral,Why do I have to go down to Leeds tomorrow to do some Intel training when I could just go to digi and have 1 or maybe 10/15 vodkas
632666080461328000,positive,[someone] freaking out because im going to digi slaybells toronto and thats gonna be my 2nd digi of the year
632819975414133000,neutral,[someone] now i can't even make a one year appreciation posy about digi tomorrow fml
633364551375921000,positive,"Such a love hate with relationship with Digi. Love the Monday, hate the Tuesday morning"
633441894761022000,positive,[someone] i love so much r u going to digi tour october 22
633476829190316000,neutral,"[someone] hi digi, may i know what are the difference for 0 contract and 12 months contract for  plan only?"
633831732169474000,positive,#GrantatDigifest [someone] please please she doesnt have any other way to go digi and see you [someone] c'mon her bbday is the day be4
634111631455351000,positive,"[someone] I'd be going forever man, order a taxi every Monday for me graveyard to Digi, buried with K2's and that"
634275935064355000,neutral,"just had a bad dream about digi mon and you were in it, you left me in ASDA car park alone too (digi was where pets at home is) [someone]"
634737573466927000,positive,"[someone] [someone] I'm going too!! I'm so excited, did you go to Digi on June 13th??"
635141926119961000,positive,[someone] I have them on I have always had them on and I cried when I found out you were gonna be able to make it to Digi tour ATL Feb 21st
635567853253608000,positive,my mam just bought Liam a car but all he's bothered about is going to digi tomorrow night
635962812733461000,positive,I may be moving to Leeds but no where will beat the songs at digi
635971528224477000,neutral,Boonie Bush Safari Outdoor Fishing Hiking Hunting Boating Snap Brim Hat Sun Cap with Neck Flap (Digi - $12.9
636299339241906000,positive,The good news is that December 4th I'm going to Atlanta for Digi so we all good
636367782616171000,neutral,"Got a call with digi tomorrow, they want meh"
636661551160799000,neutral,Anyone fancy 5 tickets for Nervo at digi on Sunday? Willing to reduce the price
638310172667048000,positive,"Got tomorrow off, not going to digi tonight would be rude"
638974156399219000,neutral,[someone] [someone] - Not as far as Digi knows - would tell people if it was catching up with our High Performance Mgr tomorrow #redv
639288714716287000,neutral,[someone] my grandma is going to digi with me on Sunday pls don't hit on her bc she's hekka fine
639590688426996000,neutral,when 5quad is on digi's sc tomorrow but you break your phone...
639923007209800000,positive,"[someone] just got Twitter, here's me and Digi mon"
639940415110537000,positive,who is going to digi tomorrow?!?
639999478871650000,positive,[someone] please help me get the hotel for digi fest Dallas Sunday please
640008009255555000,positive,whoever is going to digi tomorrow I wish yall to have soo much fun
640013688280248000,negative,when digi is tomorrow but you're not going. [someone]
640020295160480000,negative,screw it I'll just walk to southside ballroom on sunday I don't need ur stupid tix DIGI
640050040866632000,positive,For everyone going to digi tomorrow have a amazing time and please give Nash the biggest and tightest hug ever
640097521595978000,positive,Love how I'm limping and struggling to walk at the moment yet still so determined to go to digi on Monday #priorities
640220861207712000,positive,When you don't know what you're wearing to DIGI &amp; it's tomorrow
640305703605809000,positive,can't wait for tomorrow!! [someone] [someone] I get to meet [someone] and I can't even believe it. ready for Digi!
640327417979015000,neutral,grant liked my pic about not being able to go to digi tomorrow :( sad sad sad because I miss him
640334151292461000,positive,"[someone] I hope you have an amazing day tomorrow at digi, love you"
640338243666342000,positive,Aye yo add me on snapchat because im going to be snapchatting everything tomorrow at digi - nicoletrevino63
640340589355995000,neutral,[someone] can i peel it off tomorrow at digi
640345480182891000,positive,bro I hope tomorrow's digi is good cause last time I went it was ok a good experience plus i got electrocuted by a wall charger
640348083264492000,neutral,Who's going to digi fest tomorrow and wants to hang out??
640367826440622000,positive,the lucky $2 bills will be joining me at digi tomorrow
640384502351590000,positive,[someone] are u going to digi tomorrow
640385851034239000,positive,To anyone that is going to digi tomorrow can you please tell nash that i love him... Please
640387654551343000,neutral,So confused to why the DIGI line up for tomorrow says Reed Deming
640544734570660000,positive,Last night may have been my last Digi concert for a while. But I had an amazing night. Thank you for everything Digi. [someone]
640633321484087000,positive,I'll be impressed if I even make it to Digi tomorrow
640709023793291000,positive,may get to see you at digi fest!! super hyped :) [someone]
640999124561621000,positive,[someone] Tell Reed I said thank you for letting me use his portable charger at Digi on Saturday please!!!!!
641425755491205000,positive,[someone] after we get our winnings from Hiko and Koosta im going all in on Digi for tomorrow ty Hell Raiser fangayz
641544155114697000,positive,Student loan paid in Monday. Not a chance I won't be going to Digi on the nighttime
640007387735167000,positive,I'm like a little kid the night before going to Disneyland! Can't wait to be in #Houston tomorrow for [someone] game! #freezeTAMU #ASU
640020877015253000,positive,I'm sick as fuck but that's not stopping me from going to Disneyland  tomorrow
640029554015236000,positive,"[someone] if you guys will be in Disneyland tomorrow, can you check out Pooh corner please? I would really appreciate it! :)"
640039529248780000,neutral,I literally had actual plans to go to Disneyland on Thursday and now I don't. This is what the broken heart emoji was made for
640040100928189000,positive,The plan is to go to Disneyland tomorrow and wear either an ankle brace or my acl brace to get a front of the line pass #committed
640044918950396000,positive,"Living it up in SoCal! First stop, 626 night market, Disneyland tomorrow, and ending with nocturnal wonderland!"
640073047047737000,positive,best believe I'll be going to Disneyland every week starting the 11th I love Halloween time
640075181537423000,positive,someone go to Disneyland with me starting the 11th I love Halloween time
640077450362262000,positive,HAPPY 16TH to the only person who will go meet the princess with me at Disneyland ily shae
640084678112711000,positive,"[someone] [someone] I'm doin good!! I fell at Disneyland on Tuesday, but I'm alive! Haha. Went to a CSULB event tonight; so much fun!!"
640170913414013000,positive,"Disneyland for babes 3rd birthday, everything's paid for. Relax time with my #1"
640202303169958000,positive,[someone] you still down for Disneyland on Friday?
